Text_ID,StoryType,Day,Order,Speaker Name,Text,Background Image,Portrait,Side
187,AfterCombat,3,187,新确诊鼠鼠,可是……我也不想以后每一天，都只围着血糖转。,BathHouse,PatientHamsterhappy,L
188,AfterCombat,3,188,小福,那你想活成什么样？,BathHouse,XiaoFu,R
189,AfterCombat,3,189,新确诊鼠鼠,（想了一会儿）……先把这个茶喝完吧。凉了就不好喝了。,BathHouse,PatientHamsterhappy,L
190,AfterCombat,3,190,金嫂,（笑了笑）这就对了。,BathHouse,Jinsao_portrait,L
191,AfterCombat,3,191,新确诊鼠鼠,谢谢你，小福。谢谢你，金嫂。,BathHouse,PatientHamsterhappy,L
192,AfterCombat,3,192,小福,随时欢迎你来。,BathHouse,XiaoFu,R
193,AfterCombat,3,193,我是旁白,【小贴士】刚确诊糖尿病时，感到震惊、害怕、低落，甚至一时不想面对，都是很常见的反应。,BathHouse,none,L
194,AfterCombat,3,194,我是旁白,相关资料显示，糖尿病患者更容易经历抑郁情绪和糖尿病相关心理困扰。适应不是一夜之间完成的。,BathHouse,none,L
195,AfterCombat,3,195,我是旁白,就像杂乱的线结不需要一下子全解开，学会和身体的新变化一起生活，也可以从喝完眼前这杯茶开始。,BathHouse,none,L
196,AfterCombat,3,196,系统,【第三天 · 结束】,BathHouse,none,L
