Text_ID,StoryType,Day,Order,Speaker Name,Text,Background Image,Portrait,Side
115,BeforeCombat,2,115,小福,（不好……那些雾气聚起来了！）,BathHouse,XiaoFu,R
116,BeforeCombat,2,116,小福,顾客顾客，我们现在进去吧，东西已经备好了！,BathHouse,none,R
117,AfterCombat,2,117,医生鼠,"呼……刚才,感觉自己飘在天上。",BathHouse,DoctorHamsternormal,L
118,AfterCombat,2,118,小福,变成云了吗哈哈？,BathHouse,XiaoFu,R
119,AfterCombat,2,119,医生鼠,记不太清……后来慢慢看不清了，感觉自己飘来飘去的。,BathHouse,DoctorHamsternormal,L
120,AfterCombat,2,120,金嫂,我们这儿能做的就是让你放下压力，清醒清醒自己的头脑，满意欢迎再来！,BathHouse,Jinsao_portrait,L
121,AfterCombat,2,121,医生鼠,……嗯。可我还是会担心那些患者。,BathHouse,DoctorHamsternormal,L
122,AfterCombat,2,122,小福,嗯。,BathHouse,XiaoFu,R
123,AfterCombat,2,123,医生鼠,但今晚……我想先放一放。,BathHouse,DoctorHamsterhappy,L
124,AfterCombat,2,124,金嫂,病人又不会自己跑了。,BathHouse,Jinsao_portrait,L
125,AfterCombat,2,125,医生鼠,（笑了笑）也是。,BathHouse,DoctorHamsterhappy,L
126,AfterCombat,2,126,医生鼠,我以前总觉得，多解答一些，就算多负责一点。,BathHouse,DoctorHamsternormal,L
127,AfterCombat,2,127,小福,你已经很负责了！,BathHouse,XiaoFu,R
128,AfterCombat,2,128,医生鼠,可有时候……我好像只是怕停下来。,BathHouse,DoctorHamsternormal,L
129,AfterCombat,2,129,小福,怕一停下来，就觉得自己做得不够？,BathHouse,XiaoFu,R
130,AfterCombat,2,130,医生鼠,……嗯。可能是吧。,BathHouse,DoctorHamsternormal,L
131,AfterCombat,2,131,金嫂,你做得够多了，小福也说你很有责任心，不过明天还要上班呢。,BathHouse,Jinsao_portrait,L
132,AfterCombat,2,132,医生鼠,……嗯。那我今晚，先睡个好觉。,BathHouse,DoctorHamsterhappy,L
133,AfterCombat,2,133,小福,这样明天才有力气好好说话呀。,BathHouse,XiaoFu,R
134,AfterCombat,2,134,医生鼠,我不能替所有患者过日子。,BathHouse,DoctorHamsternormal,L
135,AfterCombat,2,135,医生鼠,但我可以让自己，别再那么紧绷了。,BathHouse,DoctorHamsterhappy,L
136,AfterCombat,2,136,医生鼠,谢谢你，小福。也谢谢你，金嫂。,BathHouse,DoctorHamsterhappy,L
137,AfterCombat,2,137,小福,明天也欢迎你来泡澡哦！,BathHouse,XiaoFu,R
138,AfterCombat,2,138,旁白,【小贴士】内分泌科医生除了看诊，还要回复大量在线咨询。调查研究显示，约77%的医生因患者沟通需求过载而感到不堪重负。,BathHouse,none,L
139,AfterCombat,2,139,旁白,近半数医生也会因随时待命的沟通压力而身心俱疲。所以，医生鼠需要的可能不只是更专业的医疗知识，还有偶尔“放下手机”的权利。,BathHouse,none,L
140,AfterCombat,2,140,旁白,【第二天 · 结束】,BathHouse,none,L
